chrom,samp1,samp2,num_sites_where_both_havedata,var_sites,N_both_het,N_hom_het,N_hom_alt_hom_ref,N_hom_hom,pairwise_geno
CP021828.1,C13-1022-12.bam.reorder,F02-1021-35.bam.reorder,9147,0,0,0,102,9045,102
CP021828.1,C13-1022-12.bam.reorder,H01-1022-18.bam.reorder,9147,0,0,0,106,9041,106
CP021828.1,C13-1022-12.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,93,9054,93
CP021828.1,C13-1022-12.bam.reorder,P09-1021-5.bam.reorder,9147,0,0,0,92,9055,92
CP021828.1,C13-1022-12.bam.reorder,D01-1022-1.bam.reorder,9147,0,0,0,94,9053,94
CP021828.1,C13-1022-12.bam.reorder,O12-1022-5.bam.reorder,9147,0,0,0,118,9029,118
CP021828.1,C13-1022-12.bam.reorder,R09-1022-7.bam.reorder,9147,0,0,0,96,9051,96
CP021828.1,C13-1022-12.bam.reorder,E07-1022-6.bam.reorder,9147,0,0,0,106,9041,106
CP021828.1,C13-1022-12.bam.reorder,F06-1022-13.bam.reorder,9147,0,0,0,115,9032,115
CP021828.1,C13-1022-12.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,113,9034,113
CP021828.1,C13-1022-12.bam.reorder,P09-1021-3.bam.reorder,9147,0,0,0,95,9052,95
CP021828.1,C13-1022-12.bam.reorder,D09-1021-18.bam.reorder,9147,0,0,0,119,9028,119
CP021828.1,T06-1021-22.bam.reorder,T10-1022-22.bam.reorder,9147,0,0,0,66,9081,66
CP021828.1,T06-1021-22.bam.reorder,T09-1021-15.bam.reorder,9147,0,0,0,23,9124,23
CP021828.1,T06-1021-22.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,23,9124,23
CP021828.1,T06-1021-22.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,T06-1021-22.bam.reorder,T06-1021-23.bam.reorder,9147,0,0,0,22,9125,22
CP021828.1,A1022.1-1.bam.reorder,I03-1022-17.bam.reorder,9147,0,0,0,31,9116,31
CP021828.1,A1022.1-1.bam.reorder,H11-1022-12.bam.reorder,9147,0,0,0,32,9115,32
CP021828.1,A1022.1-1.bam.reorder,P06-1021-32.bam.reorder,9147,0,0,0,28,9119,28
CP021828.1,A1022.1-1.bam.reorder,R11-1021-31.bam.reorder,9147,0,0,0,32,9115,32
CP021828.1,A1022.1-1.bam.reorder,T06-1021-23.bam.reorder,9147,0,0,0,42,9105,42
CP021828.1,A1022.1-1.bam.reorder,A1022.1-3.bam.reorder,9147,0,0,0,29,9118,29
CP021828.1,A1022.1-1.bam.reorder,T10-1022-22.bam.reorder,9147,0,0,0,48,9099,48
CP021828.1,A1022.1-1.bam.reorder,A1022.2-2.bam.reorder,9147,0,0,0,23,9124,23
CP021828.1,A1022.1-1.bam.reorder,A1022.2-1.bam.reorder,9147,0,0,0,37,9110,37
CP021828.1,A1022.1-1.bam.reorder,T09-1021-15.bam.reorder,9147,0,0,0,25,9122,25
CP021828.1,A1022.1-1.bam.reorder,C13-1022-12.bam.reorder,9147,0,0,0,94,9053,94
CP021828.1,A1022.1-1.bam.reorder,T06-1021-22.bam.reorder,9147,0,0,0,40,9107,40
CP021828.1,A1022.1-1.bam.reorder,A13-1021-4.bam.reorder,9147,0,0,0,17,9130,17
CP021828.1,A1022.1-1.bam.reorder,Q08-1021-20.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,A1022.1-1.bam.reorder,S02-1021-19.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,A1022.1-1.bam.reorder,A13-1021-1.bam.reorder,9147,0,0,0,16,9131,16
CP021828.1,A1022.1-1.bam.reorder,M10-1022-4.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,A1022.1-1.bam.reorder,B13-1021-18.bam.reorder,9147,0,0,0,31,9116,31
CP021828.1,A1022.1-1.bam.reorder,N10-1022-22.bam.reorder,9147,0,0,0,33,9114,33
CP021828.1,A1022.1-1.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,A1022.1-1.bam.reorder,T06-1021-21.bam.reorder,9147,0,0,0,24,9123,24
CP021828.1,A1022.1-1.bam.reorder,F05-1021-38.bam.reorder,9147,0,0,0,46,9101,46
CP021828.1,A1022.1-1.bam.reorder,P09-1022-4.bam.reorder,9147,0,0,0,41,9106,41
CP021828.1,A1022.1-1.bam.reorder,A1022.1-2.bam.reorder,9147,0,0,0,22,9125,22
CP021828.1,A1022.1-1.bam.reorder,S02-1022-13.bam.reorder,9147,0,0,0,16,9131,16
CP021828.1,A1022.1-1.bam.reorder,H11-1022-26.bam.reorder,9147,0,0,0,27,9120,27
CP021828.1,A1022.1-1.bam.reorder,F02-1021-35.bam.reorder,9147,0,0,0,30,9117,30
CP021828.1,A1022.1-1.bam.reorder,H01-1022-18.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,A1022.1-1.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,27,9120,27
CP021828.1,A1022.1-1.bam.reorder,P09-1021-5.bam.reorder,9147,0,0,0,18,9129,18
CP021828.1,A1022.1-1.bam.reorder,D01-1022-1.bam.reorder,9147,0,0,0,36,9111,36
CP021828.1,A1022.1-1.bam.reorder,O12-1022-5.bam.reorder,9147,0,0,0,36,9111,36
CP021828.1,A1022.1-1.bam.reorder,A1022.3-3.bam.reorder,9147,0,0,0,41,9106,41
CP021828.1,A1022.1-1.bam.reorder,A1022.3-1.bam.reorder,9147,0,0,0,32,9115,32
CP021828.1,A1022.1-1.bam.reorder,R09-1022-7.bam.reorder,9147,0,0,0,24,9123,24
CP021828.1,A1022.1-1.bam.reorder,E07-1022-6.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,A1022.1-1.bam.reorder,P09-1021-3.bam.reorder,9147,0,0,0,21,9126,21
CP021828.1,A1022.1-1.bam.reorder,F06-1022-13.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,A1022.1-1.bam.reorder,B13-1021-20.bam.reorder,9147,0,0,0,34,9113,34
CP021828.1,A1022.1-1.bam.reorder,A1022.2-3.bam.reorder,9147,0,0,0,30,9117,30
CP021828.1,A1022.1-1.bam.reorder,A1022.3-2.bam.reorder,9147,0,0,0,25,9122,25
CP021828.1,A1022.1-1.bam.reorder,B13-1021-16.bam.reorder,9147,0,0,0,41,9106,41
CP021828.1,A1022.1-1.bam.reorder,D11-1021-22.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,A1022.1-1.bam.reorder,D09-1021-18.bam.reorder,9147,0,0,0,39,9108,39
CP021828.1,A13-1021-4.bam.reorder,I03-1022-17.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,A13-1021-4.bam.reorder,B13-1021-18.bam.reorder,9147,0,0,0,30,9117,30
CP021828.1,A13-1021-4.bam.reorder,H11-1022-12.bam.reorder,9147,0,0,0,25,9122,25
CP021828.1,A13-1021-4.bam.reorder,P06-1021-32.bam.reorder,9147,0,0,0,27,9120,27
CP021828.1,A13-1021-4.bam.reorder,R11-1021-31.bam.reorder,9147,0,0,0,29,9118,29
CP021828.1,A13-1021-4.bam.reorder,T06-1021-23.bam.reorder,9147,0,0,0,47,9100,47
CP021828.1,A13-1021-4.bam.reorder,T10-1022-22.bam.reorder,9147,0,0,0,39,9108,39
CP021828.1,A13-1021-4.bam.reorder,T09-1021-15.bam.reorder,9147,0,0,0,24,9123,24
CP021828.1,A13-1021-4.bam.reorder,C13-1022-12.bam.reorder,9147,0,0,0,97,9050,97
CP021828.1,A13-1021-4.bam.reorder,T06-1021-22.bam.reorder,9147,0,0,0,39,9108,39
CP021828.1,A13-1021-4.bam.reorder,D11-1021-22.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,A13-1021-4.bam.reorder,Q08-1021-20.bam.reorder,9147,0,0,0,33,9114,33
CP021828.1,A13-1021-4.bam.reorder,S02-1021-19.bam.reorder,9147,0,0,0,19,9128,19
CP021828.1,A13-1021-4.bam.reorder,M10-1022-4.bam.reorder,9147,0,0,0,23,9124,23
CP021828.1,A13-1021-4.bam.reorder,P09-1022-4.bam.reorder,9147,0,0,0,36,9111,36
CP021828.1,A13-1021-4.bam.reorder,N10-1022-22.bam.reorder,9147,0,0,0,38,9109,38
CP021828.1,A13-1021-4.bam.reorder,T06-1021-21.bam.reorder,9147,0,0,0,25,9122,25
CP021828.1,A13-1021-4.bam.reorder,F05-1021-38.bam.reorder,9147,0,0,0,47,9100,47
CP021828.1,A13-1021-4.bam.reorder,S02-1022-13.bam.reorder,9147,0,0,0,17,9130,17
CP021828.1,A13-1021-4.bam.reorder,H11-1022-26.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,A13-1021-4.bam.reorder,F02-1021-35.bam.reorder,9147,0,0,0,25,9122,25
CP021828.1,A13-1021-4.bam.reorder,H01-1022-18.bam.reorder,9147,0,0,0,27,9120,27
CP021828.1,A13-1021-4.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,20,9127,20
CP021828.1,A13-1021-4.bam.reorder,P09-1021-5.bam.reorder,9147,0,0,0,21,9126,21
CP021828.1,A13-1021-4.bam.reorder,D01-1022-1.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,A13-1021-4.bam.reorder,O12-1022-5.bam.reorder,9147,0,0,0,33,9114,33
CP021828.1,A13-1021-4.bam.reorder,R09-1022-7.bam.reorder,9147,0,0,0,15,9132,15
CP021828.1,A13-1021-4.bam.reorder,E07-1022-6.bam.reorder,9147,0,0,0,33,9114,33
CP021828.1,A13-1021-4.bam.reorder,F06-1022-13.bam.reorder,9147,0,0,0,38,9109,38
CP021828.1,A13-1021-4.bam.reorder,B13-1021-20.bam.reorder,9147,0,0,0,31,9116,31
CP021828.1,A13-1021-4.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,34,9113,34
CP021828.1,A13-1021-4.bam.reorder,B13-1021-16.bam.reorder,9147,0,0,0,34,9113,34
CP021828.1,A13-1021-4.bam.reorder,P09-1021-3.bam.reorder,9147,0,0,0,20,9127,20
CP021828.1,A13-1021-4.bam.reorder,D09-1021-18.bam.reorder,9147,0,0,0,38,9109,38
CP021828.1,Q08-1021-20.bam.reorder,T06-1021-21.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,Q08-1021-20.bam.reorder,T06-1021-22.bam.reorder,9147,0,0,0,16,9131,16
CP021828.1,Q08-1021-20.bam.reorder,R09-1022-7.bam.reorder,9147,0,0,0,30,9117,30
CP021828.1,Q08-1021-20.bam.reorder,R11-1021-31.bam.reorder,9147,0,0,0,40,9107,40
CP021828.1,Q08-1021-20.bam.reorder,T09-1021-15.bam.reorder,9147,0,0,0,11,9136,11
CP021828.1,Q08-1021-20.bam.reorder,S02-1022-13.bam.reorder,9147,0,0,0,22,9125,22
CP021828.1,Q08-1021-20.bam.reorder,T06-1021-23.bam.reorder,9147,0,0,0,18,9129,18
CP021828.1,Q08-1021-20.bam.reorder,S02-1021-19.bam.reorder,9147,0,0,0,14,9133,14
CP021828.1,Q08-1021-20.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,11,9136,11
CP021828.1,Q08-1021-20.bam.reorder,T10-1022-22.bam.reorder,9147,0,0,0,62,9085,62
CP021828.1,Q08-1021-20.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,33,9114,33
CP021828.1,A09-1022-1.bam.reorder,I03-1022-17.bam.reorder,9147,0,0,0,41,9106,41
CP021828.1,A09-1022-1.bam.reorder,H11-1022-12.bam.reorder,9147,0,0,0,40,9107,40
CP021828.1,A09-1022-1.bam.reorder,P06-1021-32.bam.reorder,9147,0,0,0,72,9075,72
CP021828.1,A09-1022-1.bam.reorder,R11-1021-31.bam.reorder,9147,0,0,0,66,9081,66
CP021828.1,A09-1022-1.bam.reorder,T06-1021-23.bam.reorder,9147,0,0,0,42,9105,42
CP021828.1,A09-1022-1.bam.reorder,A1022.1-3.bam.reorder,9147,0,0,0,71,9076,71
CP021828.1,A09-1022-1.bam.reorder,T10-1022-22.bam.reorder,9147,0,0,0,84,9063,84
CP021828.1,A09-1022-1.bam.reorder,A1022.2-2.bam.reorder,9147,0,0,0,61,9086,61
CP021828.1,A09-1022-1.bam.reorder,A1022.2-1.bam.reorder,9147,0,0,0,43,9104,43
CP021828.1,A09-1022-1.bam.reorder,T09-1021-15.bam.reorder,9147,0,0,0,41,9106,41
CP021828.1,A09-1022-1.bam.reorder,C13-1022-12.bam.reorder,9147,0,0,0,130,9017,130
CP021828.1,A09-1022-1.bam.reorder,T06-1021-22.bam.reorder,9147,0,0,0,42,9105,42
CP021828.1,A09-1022-1.bam.reorder,A1022.1-1.bam.reorder,9147,0,0,0,58,9089,58
CP021828.1,A09-1022-1.bam.reorder,A13-1021-4.bam.reorder,9147,0,0,0,59,9088,59
CP021828.1,A09-1022-1.bam.reorder,Q08-1021-20.bam.reorder,9147,0,0,0,38,9109,38
CP021828.1,A09-1022-1.bam.reorder,S02-1021-19.bam.reorder,9147,0,0,0,40,9107,40
CP021828.1,A09-1022-1.bam.reorder,A13-1021-1.bam.reorder,9147,0,0,0,46,9101,46
CP021828.1,A09-1022-1.bam.reorder,M10-1022-4.bam.reorder,9147,0,0,0,64,9083,64
CP021828.1,A09-1022-1.bam.reorder,B13-1021-18.bam.reorder,9147,0,0,0,39,9108,39
CP021828.1,A09-1022-1.bam.reorder,N10-1022-22.bam.reorder,9147,0,0,0,45,9102,45
CP021828.1,A09-1022-1.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,43,9104,43
CP021828.1,A09-1022-1.bam.reorder,T06-1021-21.bam.reorder,9147,0,0,0,48,9099,48
CP021828.1,A09-1022-1.bam.reorder,F05-1021-38.bam.reorder,9147,0,0,0,56,9091,56
CP021828.1,A09-1022-1.bam.reorder,P09-1022-4.bam.reorder,9147,0,0,0,43,9104,43
CP021828.1,A09-1022-1.bam.reorder,A1022.1-2.bam.reorder,9147,0,0,0,64,9083,64
CP021828.1,A09-1022-1.bam.reorder,A09-1022-3.bam.reorder,9147,0,0,0,38,9109,38
CP021828.1,A09-1022-1.bam.reorder,S02-1022-13.bam.reorder,9147,0,0,0,56,9091,56
CP021828.1,A09-1022-1.bam.reorder,H11-1022-26.bam.reorder,9147,0,0,0,43,9104,43
CP021828.1,A09-1022-1.bam.reorder,F02-1021-35.bam.reorder,9147,0,0,0,40,9107,40
CP021828.1,A09-1022-1.bam.reorder,H01-1022-18.bam.reorder,9147,0,0,0,40,9107,40
CP021828.1,A09-1022-1.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,59,9088,59
CP021828.1,A09-1022-1.bam.reorder,P09-1021-5.bam.reorder,9147,0,0,0,54,9093,54
CP021828.1,A09-1022-1.bam.reorder,D01-1022-1.bam.reorder,9147,0,0,0,74,9073,74
CP021828.1,A09-1022-1.bam.reorder,O12-1022-5.bam.reorder,9147,0,0,0,42,9105,42
CP021828.1,A09-1022-1.bam.reorder,A1022.3-3.bam.reorder,9147,0,0,0,47,9100,47
CP021828.1,A09-1022-1.bam.reorder,A1022.3-1.bam.reorder,9147,0,0,0,62,9085,62
CP021828.1,A09-1022-1.bam.reorder,R09-1022-7.bam.reorder,9147,0,0,0,58,9089,58
CP021828.1,A09-1022-1.bam.reorder,E07-1022-6.bam.reorder,9147,0,0,0,38,9109,38
CP021828.1,A09-1022-1.bam.reorder,P09-1021-3.bam.reorder,9147,0,0,0,55,9092,55
CP021828.1,A09-1022-1.bam.reorder,F06-1022-13.bam.reorder,9147,0,0,0,49,9098,49
CP021828.1,A09-1022-1.bam.reorder,B13-1021-20.bam.reorder,9147,0,0,0,40,9107,40
CP021828.1,A09-1022-1.bam.reorder,A1022.2-3.bam.reorder,9147,0,0,0,42,9105,42
CP021828.1,A09-1022-1.bam.reorder,A1022.3-2.bam.reorder,9147,0,0,0,37,9110,37
CP021828.1,A09-1022-1.bam.reorder,B13-1021-16.bam.reorder,9147,0,0,0,71,9076,71
CP021828.1,A09-1022-1.bam.reorder,D11-1021-22.bam.reorder,9147,0,0,0,49,9098,49
CP021828.1,A09-1022-1.bam.reorder,D09-1021-18.bam.reorder,9147,0,0,0,47,9100,47
CP021828.1,S02-1021-19.bam.reorder,T06-1021-21.bam.reorder,9147,0,0,0,28,9119,28
CP021828.1,S02-1021-19.bam.reorder,T06-1021-22.bam.reorder,9147,0,0,0,24,9123,24
CP021828.1,S02-1021-19.bam.reorder,T09-1021-15.bam.reorder,9147,0,0,0,7,9140,7
CP021828.1,S02-1021-19.bam.reorder,S02-1022-13.bam.reorder,9147,0,0,0,30,9117,30
CP021828.1,S02-1021-19.bam.reorder,T06-1021-23.bam.reorder,9147,0,0,0,28,9119,28
CP021828.1,S02-1021-19.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,15,9132,15
CP021828.1,S02-1021-19.bam.reorder,T10-1022-22.bam.reorder,9147,0,0,0,50,9097,50
CP021828.1,S02-1021-19.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,31,9116,31
CP021828.1,A13-1021-1.bam.reorder,I03-1022-17.bam.reorder,9147,0,0,0,29,9118,29
CP021828.1,A13-1021-1.bam.reorder,H11-1022-12.bam.reorder,9147,0,0,0,32,9115,32
CP021828.1,A13-1021-1.bam.reorder,P06-1021-32.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,A13-1021-1.bam.reorder,R11-1021-31.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,A13-1021-1.bam.reorder,T06-1021-23.bam.reorder,9147,0,0,0,34,9113,34
CP021828.1,A13-1021-1.bam.reorder,T10-1022-22.bam.reorder,9147,0,0,0,42,9105,42
CP021828.1,A13-1021-1.bam.reorder,T09-1021-15.bam.reorder,9147,0,0,0,23,9124,23
CP021828.1,A13-1021-1.bam.reorder,C13-1022-12.bam.reorder,9147,0,0,0,86,9061,86
CP021828.1,A13-1021-1.bam.reorder,T06-1021-22.bam.reorder,9147,0,0,0,32,9115,32
CP021828.1,A13-1021-1.bam.reorder,A13-1021-4.bam.reorder,9147,0,0,0,13,9134,13
CP021828.1,A13-1021-1.bam.reorder,Q08-1021-20.bam.reorder,9147,0,0,0,30,9117,30
CP021828.1,A13-1021-1.bam.reorder,S02-1021-19.bam.reorder,9147,0,0,0,22,9125,22
CP021828.1,A13-1021-1.bam.reorder,M10-1022-4.bam.reorder,9147,0,0,0,28,9119,28
CP021828.1,A13-1021-1.bam.reorder,B13-1021-18.bam.reorder,9147,0,0,0,31,9116,31
CP021828.1,A13-1021-1.bam.reorder,N10-1022-22.bam.reorder,9147,0,0,0,31,9116,31
CP021828.1,A13-1021-1.bam.reorder,T06-1021-21.bam.reorder,9147,0,0,0,14,9133,14
CP021828.1,A13-1021-1.bam.reorder,F05-1021-38.bam.reorder,9147,0,0,0,44,9103,44
CP021828.1,A13-1021-1.bam.reorder,P09-1022-4.bam.reorder,9147,0,0,0,31,9116,31
CP021828.1,A13-1021-1.bam.reorder,S02-1022-13.bam.reorder,9147,0,0,0,18,9129,18
CP021828.1,A13-1021-1.bam.reorder,H11-1022-26.bam.reorder,9147,0,0,0,25,9122,25
CP021828.1,A13-1021-1.bam.reorder,F02-1021-35.bam.reorder,9147,0,0,0,22,9125,22
CP021828.1,A13-1021-1.bam.reorder,H01-1022-18.bam.reorder,9147,0,0,0,24,9123,24
CP021828.1,A13-1021-1.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,19,9128,19
CP021828.1,A13-1021-1.bam.reorder,P09-1021-5.bam.reorder,9147,0,0,0,14,9133,14
CP021828.1,A13-1021-1.bam.reorder,D01-1022-1.bam.reorder,9147,0,0,0,28,9119,28
CP021828.1,A13-1021-1.bam.reorder,O12-1022-5.bam.reorder,9147,0,0,0,34,9113,34
CP021828.1,A13-1021-1.bam.reorder,R09-1022-7.bam.reorder,9147,0,0,0,20,9127,20
CP021828.1,A13-1021-1.bam.reorder,E07-1022-6.bam.reorder,9147,0,0,0,30,9117,30
CP021828.1,A13-1021-1.bam.reorder,D11-1021-22.bam.reorder,9147,0,0,0,31,9116,31
CP021828.1,A13-1021-1.bam.reorder,F06-1022-13.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,A13-1021-1.bam.reorder,B13-1021-20.bam.reorder,9147,0,0,0,32,9115,32
CP021828.1,A13-1021-1.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,A13-1021-1.bam.reorder,B13-1021-16.bam.reorder,9147,0,0,0,31,9116,31
CP021828.1,A13-1021-1.bam.reorder,P09-1021-3.bam.reorder,9147,0,0,0,15,9132,15
CP021828.1,A13-1021-1.bam.reorder,D09-1021-18.bam.reorder,9147,0,0,0,39,9108,39
CP021828.1,M10-1022-4.bam.reorder,T06-1021-21.bam.reorder,9147,0,0,0,28,9119,28
CP021828.1,M10-1022-4.bam.reorder,T09-1021-15.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,M10-1022-4.bam.reorder,T06-1021-22.bam.reorder,9147,0,0,0,36,9111,36
CP021828.1,M10-1022-4.bam.reorder,R09-1022-7.bam.reorder,9147,0,0,0,18,9129,18
CP021828.1,M10-1022-4.bam.reorder,P06-1021-32.bam.reorder,9147,0,0,0,34,9113,34
CP021828.1,M10-1022-4.bam.reorder,Q08-1021-20.bam.reorder,9147,0,0,0,30,9117,30
CP021828.1,M10-1022-4.bam.reorder,R11-1021-31.bam.reorder,9147,0,0,0,32,9115,32
CP021828.1,M10-1022-4.bam.reorder,P09-1021-3.bam.reorder,9147,0,0,0,29,9118,29
CP021828.1,M10-1022-4.bam.reorder,S02-1021-19.bam.reorder,9147,0,0,0,40,9107,40
CP021828.1,M10-1022-4.bam.reorder,S02-1022-13.bam.reorder,9147,0,0,0,10,9137,10
CP021828.1,M10-1022-4.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,M10-1022-4.bam.reorder,P09-1021-5.bam.reorder,9147,0,0,0,24,9123,24
CP021828.1,M10-1022-4.bam.reorder,P09-1022-4.bam.reorder,9147,0,0,0,39,9108,39
CP021828.1,M10-1022-4.bam.reorder,T10-1022-22.bam.reorder,9147,0,0,0,54,9093,54
CP021828.1,M10-1022-4.bam.reorder,T06-1021-23.bam.reorder,9147,0,0,0,44,9103,44
CP021828.1,M10-1022-4.bam.reorder,N10-1022-22.bam.reorder,9147,0,0,0,41,9106,41
CP021828.1,M10-1022-4.bam.reorder,O12-1022-5.bam.reorder,9147,0,0,0,40,9107,40
CP021828.1,M10-1022-4.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,31,9116,31
CP021828.1,B13-1021-18.bam.reorder,I03-1022-17.bam.reorder,9147,0,0,0,12,9135,12
CP021828.1,B13-1021-18.bam.reorder,H11-1022-12.bam.reorder,9147,0,0,0,11,9136,11
CP021828.1,B13-1021-18.bam.reorder,P06-1021-32.bam.reorder,9147,0,0,0,45,9102,45
CP021828.1,B13-1021-18.bam.reorder,R11-1021-31.bam.reorder,9147,0,0,0,41,9106,41
CP021828.1,B13-1021-18.bam.reorder,T06-1021-23.bam.reorder,9147,0,0,0,25,9122,25
CP021828.1,B13-1021-18.bam.reorder,T10-1022-22.bam.reorder,9147,0,0,0,63,9084,63
CP021828.1,B13-1021-18.bam.reorder,T09-1021-15.bam.reorder,9147,0,0,0,16,9131,16
CP021828.1,B13-1021-18.bam.reorder,C13-1022-12.bam.reorder,9147,0,0,0,111,9036,111
CP021828.1,B13-1021-18.bam.reorder,T06-1021-22.bam.reorder,9147,0,0,0,21,9126,21
CP021828.1,B13-1021-18.bam.reorder,D11-1021-22.bam.reorder,9147,0,0,0,24,9123,24
CP021828.1,B13-1021-18.bam.reorder,Q08-1021-20.bam.reorder,9147,0,0,0,13,9134,13
CP021828.1,B13-1021-18.bam.reorder,S02-1021-19.bam.reorder,9147,0,0,0,15,9132,15
CP021828.1,B13-1021-18.bam.reorder,M10-1022-4.bam.reorder,9147,0,0,0,29,9118,29
CP021828.1,B13-1021-18.bam.reorder,P09-1022-4.bam.reorder,9147,0,0,0,20,9127,20
CP021828.1,B13-1021-18.bam.reorder,N10-1022-22.bam.reorder,9147,0,0,0,24,9123,24
CP021828.1,B13-1021-18.bam.reorder,T06-1021-21.bam.reorder,9147,0,0,0,29,9118,29
CP021828.1,B13-1021-18.bam.reorder,F05-1021-38.bam.reorder,9147,0,0,0,29,9118,29
CP021828.1,B13-1021-18.bam.reorder,S02-1022-13.bam.reorder,9147,0,0,0,23,9124,23
CP021828.1,B13-1021-18.bam.reorder,H11-1022-26.bam.reorder,9147,0,0,0,14,9133,14
CP021828.1,B13-1021-18.bam.reorder,F02-1021-35.bam.reorder,9147,0,0,0,19,9128,19
CP021828.1,B13-1021-18.bam.reorder,H01-1022-18.bam.reorder,9147,0,0,0,13,9134,13
CP021828.1,B13-1021-18.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,38,9109,38
CP021828.1,B13-1021-18.bam.reorder,P09-1021-5.bam.reorder,9147,0,0,0,33,9114,33
CP021828.1,B13-1021-18.bam.reorder,D01-1022-1.bam.reorder,9147,0,0,0,55,9092,55
CP021828.1,B13-1021-18.bam.reorder,O12-1022-5.bam.reorder,9147,0,0,0,19,9128,19
CP021828.1,B13-1021-18.bam.reorder,R09-1022-7.bam.reorder,9147,0,0,0,25,9122,25
CP021828.1,B13-1021-18.bam.reorder,E07-1022-6.bam.reorder,9147,0,0,0,13,9134,13
CP021828.1,B13-1021-18.bam.reorder,F06-1022-13.bam.reorder,9147,0,0,0,20,9127,20
CP021828.1,B13-1021-18.bam.reorder,B13-1021-20.bam.reorder,9147,0,0,0,17,9130,17
CP021828.1,B13-1021-18.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,18,9129,18
CP021828.1,B13-1021-18.bam.reorder,P09-1021-3.bam.reorder,9147,0,0,0,32,9115,32
CP021828.1,B13-1021-18.bam.reorder,D09-1021-18.bam.reorder,9147,0,0,0,16,9131,16
CP021828.1,N10-1022-22.bam.reorder,T06-1021-21.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,N10-1022-22.bam.reorder,T09-1021-15.bam.reorder,9147,0,0,0,22,9125,22
CP021828.1,N10-1022-22.bam.reorder,T06-1021-22.bam.reorder,9147,0,0,0,21,9126,21
CP021828.1,N10-1022-22.bam.reorder,R09-1022-7.bam.reorder,9147,0,0,0,39,9108,39
CP021828.1,N10-1022-22.bam.reorder,P06-1021-32.bam.reorder,9147,0,0,0,45,9102,45
CP021828.1,N10-1022-22.bam.reorder,Q08-1021-20.bam.reorder,9147,0,0,0,19,9128,19
CP021828.1,N10-1022-22.bam.reorder,R11-1021-31.bam.reorder,9147,0,0,0,53,9094,53
CP021828.1,N10-1022-22.bam.reorder,P09-1021-3.bam.reorder,9147,0,0,0,36,9111,36
CP021828.1,N10-1022-22.bam.reorder,S02-1021-19.bam.reorder,9147,0,0,0,23,9124,23
CP021828.1,N10-1022-22.bam.reorder,S02-1022-13.bam.reorder,9147,0,0,0,35,9112,35
CP021828.1,N10-1022-22.bam.reorder,T10-1022-21.bam.reorder,9147,0,0,0,22,9125,22
CP021828.1,N10-1022-22.bam.reorder,P09-1021-5.bam.reorder,9147,0,0,0,39,9108,39
CP021828.1,N10-1022-22.bam.reorder,P09-1022-4.bam.reorder,9147,0,0,0,26,9121,26
CP021828.1,N10-1022-22.bam.reorder,T10-1022-22.bam.reorder,9147,0,0,0,71,9076,71
CP021828.1,N10-1022-22.bam.reorder,T06-1021-23.bam.reorder,9147,0,0,0,19,9128,19
CP021828.1,N10-1022-22.bam.reorder,O12-1022-5.bam.reorder,9147,0,0,0,27,9120,27
CP021828.1,N10-1022-22.bam.reorder,T11-1022-24.bam.reorder,9147,0,0,0,40,9107,40
